Record,Type,Subpopulation,Indicator,Metric Category,Category,NResp,Estimate.P,StdError.P,LCB95Pct.P,UCB95Pct.P,Estimate.U,StdError.U,LCB95Pct.U,UCB95Pct.U
7514,Major_Basins,Lower Colorado Region,Total_Mercury_Top,Human Use,Not Assessed,1,4.399510046,4.035118708,0,12.30819739,4.381145821,3.910220163,0,12.04503651
7515,Major_Basins,Lower Colorado Region,Total_Mercury_Top,Human Use,Total,17,100,0,100,100,99.58258477,10.97496552,78.07204762,121.0931219
7516,Major_Basins,Lower Mississippi Region,Total_Mercury_Top,Human Use,Low,1,0.792352419,0.780034637,0,2.321192215,50.04777951,45.51438005,0,139.2543252
7517,Major_Basins,Lower Mississippi Region,Total_Mercury_Top,Human Use,Medium,25,97.63761423,1.590190737,94.52089766,100,6167.136831,2256.461665,1744.553234,10589.72043
7518,Major_Basins,Lower Mississippi Region,Total_Mercury_Top,Human Use,High,1,1.170858358,1.149500059,0,3.423837074,73.95555251,65.83968724,0,202.9989682
7519,Major_Basins,Lower Mississippi Region,Total_Mercury_Top,Human Use,Not Assessed,1,0.399174992,0.370624782,0,1.125586217,25.21330347,21.42907938,0,67.21352727
7520,Major_Basins,Lower Mississippi Region,Total_Mercury_Top,Human Use,Total,28,100,0,100,100,6316.353466,2248.842676,1908.702815,10724.00412
7521,Major_Basins,Mid-Atlantic Region,Total_Mercury_Top,Human Use,Low,5,1.192296877,0.721761097,0,2.606922631,152.5964552,79.86997368,0,309.1387271
7522,Major_Basins,Mid-Atlantic Region,Total_Mercury_Top,Human Use,Medium,39,55.52677179,16.08975674,23.99142805,87.06211552,7106.609698,1884.463736,3413.128645,10800.09075
7523,Major_Basins,Mid-Atlantic Region,Total_Mercury_Top,Human Use,High,17,43.14142825,16.28644095,11.22059054,75.06226595,5521.467978,3244.411789,0,11880.39824
7524,Major_Basins,Mid-Atlantic Region,Total_Mercury_Top,Human Use,Not Assessed,1,0.139503092,0.124250488,0,0.383029574,17.85434299,14.9250167,0,47.10683819
7525,Major_Basins,Mid-Atlantic Region,Total_Mercury_Top,Human Use,Total,62,100,0,100,100,12798.52847,3589.50177,5763.234283,19833.82267
7526,Major_Basins,Missouri Region,Total_Mercury_Top,Human Use,Low,84,32.46374387,5.298852201,22.0781844,42.84930334,3355.17625,455.4479314,2462.514707,4247.837792
7527,Major_Basins,Missouri Region,Total_Mercury_Top,Human Use,Medium,71,53.80691264,7.24169522,39.61345082,68.00037445,5561.02451,769.9186162,4052.011751,7070.037269
7528,Major_Basins,Missouri Region,Total_Mercury_Top,Human Use,High,2,12.72689817,9.364168182,0,31.08033055,1315.343869,1100.064775,0,3471.431209
7529,Major_Basins,Missouri Region,Total_Mercury_Top,Human Use,Not Assessed,4,1.002445322,0.578291243,0,2.13587533,103.6042161,57.46246433,0,216.2285766
7530,Major_Basins,Missouri Region,Total_Mercury_Top,Human Use,Total,161,100,0,100,100,10335.14885,1377.60882,7635.085173,13035.21252
7531,Major_Basins,New England Region,Total_Mercury_Top,Human Use,Low,1,3.640871082,3.179944758,0,9.873448281,278.6814017,237.3535652,0,743.8858412
7532,Major_Basins,New England Region,Total_Mercury_Top,Human Use,Medium,19,27.31877899,5.66790938,16.20988074,38.42767724,2091.047843,478.9248191,1152.372446,3029.72324
7533,Major_Basins,New England Region,Total_Mercury_Top,Human Use,High,49,68.29360524,6.706769681,55.14857821,81.43863227,5227.363784,707.7871441,3840.126473,6614.601096
7534,Major_Basins,New England Region,Total_Mercury_Top,Human Use,Not Assessed,1,0.746744686,0.666298958,0,2.052666647,57.15771068,50.25525983,0,155.65621
7535,Major_Basins,New England Region,Total_Mercury_Top,Human Use,Total,70,100,0,100,100,7654.25074,639.0291117,6401.776696,8906.724784
7536,Major_Basins,Ohio-Tennessee Region,Total_Mercury_Top,Human Use,Low,10,29.6970224,12.39453341,5.404183309,53.98986149,1453.251056,803.4533186,0,3027.990624
7537,Major_Basins,Ohio-Tennessee Region,Total_Mercury_Top,Human Use,Medium,64,67.79678939,12.18100881,43.92245082,91.67112795,3317.698133,688.6287389,1968.010606,4667.38566
7538,Major_Basins,Ohio-Tennessee Region,Total_Mercury_Top,Human Use,High,1,0.346413503,0.309906978,0,0.953820019,16.95206279,14.55822941,0,45.48566812
7539,Major_Basins,Ohio-Tennessee Region,Total_Mercury_Top,Human Use,Not Assessed,5,2.15977471,0.968366438,0.261811368,4.057738052,105.6905583,41.37465054,24.59773342,186.7833833
7540,Major_Basins,Ohio-Tennessee Region,Total_Mercury_Top,Human Use,Total,80,100,0,100,100,4893.591811,1039.409993,2856.385659,6930.797962
7541,Major_Basins,Pacific Northwest Region,Total_Mercury_Top,Human Use,Low,27,20.61610623,5.821573668,9.206031504,32.02618095,760.8559042,204.482974,360.0766397,1161.635169
7542,Major_Basins,Pacific Northwest Region,Total_Mercury_Top,Human Use,Medium,69,50.42872518,9.334593378,32.13325835,68.72419201,1861.117365,232.5095905,1405.406941,2316.827788
7543,Major_Basins,Pacific Northwest Region,Total_Mercury_Top,Human Use,High,6,21.42547072,12.18518646,0,45.30799733,790.7262273,562.200586,0,1892.619128
7544,Major_Basins,Pacific Northwest Region,Total_Mercury_Top,Human Use,Not Assessed,5,7.529697869,4.377117823,0,16.10869116,277.8902581,164.3830109,0,600.0750392
7545,Major_Basins,Pacific Northwest Region,Total_Mercury_Top,Human Use,Total,107,100,0,100,100,3690.589754,627.9930407,2459.746012,4921.433497
7546,Major_Basins,Rio Grande-Texas-Gulf Region,Total_Mercury_Top,Human Use,Low,26,55.74674366,11.33884278,33.52302018,77.97046713,3094.114425,1006.611187,1121.192752,5067.036099
7547,Major_Basins,Rio Grande-Texas-Gulf Region,Total_Mercury_Top,Human Use,Medium,20,44.25325634,11.33884278,22.02953287,66.47697982,2456.190799,776.7300165,933.8279406,3978.553657
7548,Major_Basins,Rio Grande-Texas-Gulf Region,Total_Mercury_Top,Human Use,Total,46,100,0,100,100,5550.305224,1255.168929,3090.219328,8010.39112
7549,Major_Basins,Souris-Red-Rainy Region,Total_Mercury_Top,Human Use,Low,9,49.08600138,15.00147489,19.68365088,78.48835189,3529.941323,1939.399945,0,7331.095367
7550,Major_Basins,Souris-Red-Rainy Region,Total_Mercury_Top,Human Use,Medium,18,37.19464757,12.0138918,13.64785233,60.74144281,2674.793622,570.7311448,1556.181133,3793.406111
7551,Major_Basins,Souris-Red-Rainy Region,Total_Mercury_Top,Human Use,High,4,13.56446842,4.567926918,4.611496182,22.51744067,975.4670632,231.1668583,522.3883465,1428.54578
7552,Major_Basins,Souris-Red-Rainy Region,Total_Mercury_Top,Human Use,Not Assessed,1,0.154882625,0.144578948,0,0.438252156,11.13813642,9.573263632,0,29.90138835
7553,Major_Basins,Souris-Red-Rainy Region,Total_Mercury_Top,Human Use,Total,32,100,0,100,100,7191.340144,1936.071996,3396.708761,10985.97153
7554,Major_Basins,South-Atlantic Region,Total_Mercury_Top,Human Use,Low,10,10.14648633,3.979582752,2.346647458,17.94632519,1523.924431,560.3032021,425.7503341,2622.098527
7555,Major_Basins,South-Atlantic Region,Total_Mercury_Top,Human Use,Medium,44,68.42263143,7.833918528,53.06843325,83.7768296,10276.55449,1944.603491,6465.201686,14087.9073
7556,Major_Basins,South-Atlantic Region,Total_Mercury_Top,Human Use,High,11,20.7560207,7.480786811,6.093947973,35.41809343,3117.395127,1291.431146,586.2365929,5648.553661
7557,Major_Basins,South-Atlantic Region,Total_Mercury_Top,Human Use,Not Assessed,1,0.674861547,0.613830008,0,1.877946256,101.3590287,89.55481923,0,276.883249
7558,Major_Basins,South-Atlantic Region,Total_Mercury_Top,Human Use,Total,66,100,0,100,100,15019.23308,2226.824818,10654.73664,19383.72952
7559,Major_Basins,Upper Colorado Region,Total_Mercury_Top,Human Use,Low,18,10.41486425,3.367214067,3.815245948,17.01448255,144.2534655,37.40271527,70.94549068,217.5614404
7560,Major_Basins,Upper Colorado Region,Total_Mercury_Top,Human Use,Medium,19,84.52418591,4.312891123,76.07107464,92.97729718,1170.72162,278.5040792,624.8636548,1716.579584
7561,Major_Basins,Upper Colorado Region,Total_Mercury_Top,Human Use,High,2,5.060949838,2.998616048,0,10.93812929,70.09784628,39.71416882,0,147.9361868
7562,Major_Basins,Upper Colorado Region,Total_Mercury_Top,Human Use,Total,39,100,0,100,100,1385.072931,277.7980069,840.5988429,1929.54702
7563,Major_Basins,Upper Mississippi Region,Total_Mercury_Top,Human Use,Low,20,15.50997021,4.622154512,6.45071384,24.56922659,2157.538948,678.0131623,828.6575686,3486.420327
7564,Major_Basins,Upper Mississippi Region,Total_Mercury_Top,Human Use,Medium,54,73.30590326,5.296326739,62.9252936,83.68651291,10197.33366,1625.207173,7011.986137,13382.68119
7565,Major_Basins,Upper Mississippi Region,Total_Mercury_Top,Human Use,High,4,5.149542359,2.356803881,0.530291633,9.768793085,716.335238,328.2287937,73.01862364,1359.651852
7566,Major_Basins,Upper Mississippi Region,Total_Mercury_Top,Human Use,Not Assessed,14,6.034584171,1.92381891,2.263968396,9.805199947,839.4503796,250.6546122,348.1763671,1330.724392
7567,Major_Basins,Upper Mississippi Region,Total_Mercury_Top,Human Use,Total,92,100,0,100,100,13910.65823,1737.898639,10504.43949,17316.87697
7568,Fed_nonFed,BLM,Total_Mercury_Top,Human Use,Low,20,53.36667445,13.24132563,27.41415311,79.31919578,210.7989729,39.82432759,132.7447252,288.8532207
7569,Fed_nonFed,BLM,Total_Mercury_Top,Human Use,Medium,6,46.04879181,13.26229883,20.05516376,72.04241986,181.893253,73.94917507,36.95553318,326.8309728
7570,Fed_nonFed,BLM,Total_Mercury_Top,Human Use,High,1,0.584533743,0.548993408,0,1.66054105,2.308914955,2.098345175,0,6.421595925
7571,Fed_nonFed,BLM,Total_Mercury_Top,Human Use,Total,27,100,0,100,100,395.0011409,60.91229196,275.6152424,514.3870394
7572,Fed_nonFed,DOD,Total_Mercury_Top,Human Use,Low,1,70.23262301,16.82791725,37.25051127,100,838.0104827,613.4969816,0,2040.442471
7573,Fed_nonFed,DOD,Total_Mercury_Top,Human Use,Medium,4,14.64451158,12.24632769,0,38.6468728,174.7372331,121.010709,0,411.9138645
7574,Fed_nonFed,DOD,Total_Mercury_Top,Human Use,High,2,15.12286541,11.35029879,0,37.36904225,180.4449157,105.4613821,0,387.1454263
7575,Fed_nonFed,DOD,Total_Mercury_Top,Human Use,Total,7,100,0,100,100,1193.192632,620.4463397,0,2409.245112
7576,Fed_nonFed,Forest Service,Total_Mercury_Top,Human Use,Low,11,7.764500531,3.767649084,0.38004402,15.14895704,452.7832559,204.9235422,51.14049365,854.4260181
7577,Fed_nonFed,Forest Service,Total_Mercury_Top,Human Use,Medium,66,59.91242288,13.39650849,33.65574873,86.16909703,3493.765219,848.6529097,1830.436081,5157.094358
7578,Fed_nonFed,Forest Service,Total_Mercury_Top,Human Use,High,9,32.24794702,14.0676974,4.675766784,59.82012726,1880.52411,1111.60025,0,4059.220566
7579,Fed_nonFed,Forest Service,Total_Mercury_Top,Human Use,Not Assessed,1,0.075129565,0.064928854,0,0.202387781,4.381145821,3.645668888,0,11.52652554
7580,Fed_nonFed,Forest Service,Total_Mercury_Top,Human Use,Total,87,100,0,100,100,5831.453731,1358.702121,3168.446507,8494.460955
7581,Fed_nonFed,Non Federal,Total_Mercury_Top,Human Use,Low,240,17.11649926,2.175858775,12.85189443,21.3811041,17021.19748,2211.563179,12686.6133,21355.78166
7582,Fed_nonFed,Non Federal,Total_Mercury_Top,Human Use,Medium,457,56.23353823,3.537540945,49.30008539,63.16699108,55920.43937,4445.436928,47207.5431,64633.33564
7583,Fed_nonFed,Non Federal,Total_Mercury_Top,Human Use,High,114,21.51004396,3.586084847,14.48144681,28.5386411,21390.27966,4262.141492,13036.63583,29743.92348
7584,Fed_nonFed,Non Federal,Total_Mercury_Top,Human Use,Not Assessed,52,5.139918547,1.513231399,2.174039505,8.105797588,5111.300346,1541.485681,2090.043929,8132.556764
7585,Fed_nonFed,Non Federal,Total_Mercury_Top,Human Use,Total,863,100,0,100,100,99443.21685,6470.139834,86761.9758,112124.4579
7586,Fed_nonFed,Tribal Land - US Census,Total_Mercury_Top,Human Use,Low,15,70.22078939,17.95992169,35.01998973,100,2000.026042,1502.837519,0,4945.533455
7587,Fed_nonFed,Tribal Land - US Census,Total_Mercury_Top,Human Use,Medium,10,29.080488,17.63406936,0,63.64262885,828.2694317,211.4090891,413.915231,1242.623632
7588,Fed_nonFed,Tribal Land - US Census,Total_Mercury_Top,Human Use,Not Assessed,2,0.698722606,0.552726958,0,1.782047538,19.90099258,12.06132758,0,43.54076024
7589,Fed_nonFed,Tribal Land - US Census,Total_Mercury_Top,Human Use,Total,27,100,0,100,100,2848.196467,1454.397395,0,5698.76298
7590,Fed_nonFed,US FWS,Total_Mercury_Top,Human Use,Low,11,81.00350373,12.87198323,55.77488019,100,1398.841148,1043.314322,0,3443.699644
7591,Fed_nonFed,US FWS,Total_Mercury_Top,Human Use,Medium,9,18.99649627,12.87198323,0,44.22511981,328.0485341,102.3089458,127.526685,528.5703832
7592,Fed_nonFed,US FWS,Total_Mercury_Top,Human Use,Total,20,100,0,100,100,1726.889682,1038.158632,0,3761.643212
7593,Fed_nonFed,US NPS,Total_Mercury_Top,Human Use,Low,3,15.36430594,11.10142062,0,37.12269053,58.50976998,28.53494299,2.582309412,114.4372306
7594,Fed_nonFed,US NPS,Total_Mercury_Top,Human Use,Medium,3,45.10073874,18.53400374,8.774758917,81.42671857,171.750931,83.11734924,8.843919985,334.657942
7595,Fed_nonFed,US NPS,Total_Mercury_Top,Human Use,High,1,39.53495532,23.08878269,0,84.78813784,150.5555246,123.9311231,0,393.4560625
7596,Fed_nonFed,US NPS,Total_Mercury_Top,Human Use,Total,7,100,0,100,100,380.8162256,131.277097,123.5178435,638.1146077
7597,FS_East_West,,Total_Mercury_Top,Human Use,Low,290,20.31128376,2.623801428,15.16872746,25.45384006,21527.3839,3050.825077,15547.87662,27506.89117
7598,FS_East_West,,Total_Mercury_Top,Human Use,Medium,489,54.35097572,3.470498028,47.54892458,61.15302686,57605.13875,4404.413089,48972.64773,66237.62978
7599,FS_East_West,,Total_Mercury_Top,Human Use,High,118,20.49640509,3.421178916,13.79101763,27.20179255,21723.58901,4277.380871,13340.07656,30107.10147
7600,FS_East_West,,Total_Mercury_Top,Human Use,Not Assessed,54,4.841335433,1.426698112,2.045058518,7.637612349,5131.201339,1545.872142,2101.347615,8161.055063
7601,FS_East_West,,Total_Mercury_Top,Human Use,Total,951,100,0,100,100,105987.313,6767.357635,92723.53576,119251.0902
7602,FS_East_West,East,Total_Mercury_Top,Human Use,Medium,3,64.63834567,22.73628054,20.07605467,100,931.7087602,776.0489703,0,2452.736792
7603,FS_East_West,East,Total_Mercury_Top,Human Use,High,4,35.36165433,22.73628054,0,79.92394533,509.7092566,160.5151442,195.1053549,824.3131583
7604,FS_East_West,East,Total_Mercury_Top,Human Use,Total,7,100,0,100,100,1441.418017,731.2302046,8.233151329,2874.602882
7605,FS_East_West,West,Total_Mercury_Top,Human Use,Low,11,10.31388548,5.067949031,0.380887898,20.24688305,452.7832559,204.9235422,51.14049365,854.4260181
7606,FS_East_West,West,Total_Mercury_Top,Human Use,Medium,63,58.36072018,15.45855202,28.06251496,88.65892541,2562.056459,343.4526998,1888.901537,3235.211381
7607,FS_East_West,West,Total_Mercury_Top,Human Use,High,5,31.22559684,17.55557408,0,65.63388978,1370.814853,1099.950001,0,3526.67724
7608,FS_East_West,West,Total_Mercury_Top,Human Use,Not Assessed,1,0.099797498,0.087041256,0,0.270395226,4.381145821,3.645668888,0,11.52652554
7609,FS_East_West,West,Total_Mercury_Top,Human Use,Total,80,100,0,100,100,4390.035714,1145.152323,2145.578404,6634.493024
7610,Miss_Basins,No,Total_Mercury_Top,Human Use,Low,145,15.67382151,3.121415654,9.555959249,21.79168377,10923.23319,2311.098795,6393.562782,15452.90359
7611,Miss_Basins,No,Total_Mercury_Top,Human Use,Medium,321,47.93951412,4.470343289,39.17780228,56.70122597,33409.49693,3079.156068,27374.46193,39444.53192
7612,Miss_Basins,No,Total_Mercury_Top,Human Use,High,118,30.62236853,4.921853389,20.97571315,40.26902391,21341.01578,4509.804037,12501.96229,30180.06926
7613,Miss_Basins,No,Total_Mercury_Top,Human Use,Not Assessed,30,5.764295838,2.385513695,1.088774912,10.43981676,4017.191822,1722.282809,641.5795447,7392.8041
7614,Miss_Basins,No,Total_Mercury_Top,Human Use,Total,614,100,0,100,100,69690.93771,5909.630782,58108.27422,81273.60121
7615,Miss_Basins,Yes,Total_Mercury_Top,Human Use,Low,156,26.24615183,4.132422791,18.14675199,34.34555167,11056.93396,2002.858953,7131.40255,14982.46538
7616,Miss_Basins,Yes,Total_Mercury_Top,Human Use,Medium,234,65.72711599,4.55830652,56.79299938,74.6612326,27689.40704,3211.265756,21395.44182,33983.37227
7617,Miss_Basins,Yes,Total_Mercury_Top,Human Use,High,9,5.371977145,2.658838323,0.160749791,10.5832045,2263.097346,1155.792031,0,4528.4081
7618,Miss_Basins,Yes,Total_Mercury_Top,Human Use,Not Assessed,25,2.654755037,0.67022673,1.341134785,3.968375288,1118.390663,264.0049625,600.9504444,1635.830881
7619,Miss_Basins,Yes,Total_Mercury_Top,Human Use,Total,424,100,0,100,100,42127.82902,3866.477475,34549.67242,49705.98562
324,National,National,Total_Nitrogen,Chemical,Good,421,40.01683464,3.337178055,33.47608584,46.55758344,44746.33098,4619.395147,35692.48286,53800.17909
325,National,National,Total_Nitrogen,Chemical,Fair,207,19.21962143,2.442183688,14.43302936,24.0062135,21491.14365,2868.100616,15869.76974,27112.51756
326,National,National,Total_Nitrogen,Chemical,Poor,410,40.76354393,3.371556307,34.155415,47.37167287,45581.2921,4966.520926,35847.08996,55315.49424
327,National,National,Total_Nitrogen,Chemical,Total,1038,100,0,100,100,111818.7667,6940.455764,98215.7234,125421.8101
328,Lake_Origin,MAN_MADE,Total_Nitrogen,Chemical,Good,217,30.86734599,3.483674303,24.03946982,37.69522216,16238.04079,1844.514368,12622.85906,19853.22252
329,Lake_Origin,MAN_MADE,Total_Nitrogen,Chemical,Fair,117,16.59273337,2.704820667,11.29138227,21.89408446,8728.754373,1454.337898,5878.304471,11579.20427
330,Lake_Origin,MAN_MADE,Total_Nitrogen,Chemical,Poor,242,52.53992065,4.216888159,44.27497173,60.80486956,27639.09068,3726.50395,20335.27715,34942.9042
331,Lake_Origin,MAN_MADE,Total_Nitrogen,Chemical,Total,576,100,0,100,100,52605.88584,4213.28412,44348.00071,60863.77097
332,Lake_Origin,NATURAL,Total_Nitrogen,Chemical,Good,204,48.14541998,5.236474447,37.88211865,58.4087213,28508.29018,4215.2436,20246.56454,36770.01583
333,Lake_Origin,NATURAL,Total_Nitrogen,Chemical,Fair,90,21.55340035,3.954623538,13.80248065,29.30432006,12762.38928,2486.31269,7889.305953,17635.47261
334,Lake_Origin,NATURAL,Total_Nitrogen,Chemical,Poor,168,30.30117967,4.806762815,20.88009767,39.72226167,17942.20143,3351.457853,11373.46474,24510.93811
335,Lake_Origin,NATURAL,Total_Nitrogen,Chemical,Total,462,100,0,100,100,59212.88089,5523.665171,48386.69609,70039.06569
336,Size_Class,"(1,4]",Total_Nitrogen,Chemical,Good,28,35.02507649,7.443310564,20.43645586,49.61369712,11958.9936,3280.604692,5529.126559,18388.86065
337,Size_Class,"(1,4]",Total_Nitrogen,Chemical,Fair,18,19.35951343,4.386738827,10.76166332,27.95736355,6610.129671,1417.423977,3832.029724,9388.229617
338,Size_Class,"(1,4]",Total_Nitrogen,Chemical,Poor,41,45.61541008,7.068693819,31.76102477,59.46979538,15574.96662,2711.34187,10260.83421,20889.09904
339,Size_Class,"(1,4]",Total_Nitrogen,Chemical,Total,87,100,0,100,100,34144.0899,3797.615281,26700.90072,41587.27907
340,Size_Class,"(10,20]",Total_Nitrogen,Chemical,Good,68,49.01284338,4.147429731,40.88403048,57.14165628,5520.583566,650.4676524,4245.690394,6795.476737
341,Size_Class,"(10,20]",Total_Nitrogen,Chemical,Fair,37,17.82776777,3.097611837,11.75656013,23.89897541,2008.038607,363.498289,1295.595053,2720.482162
342,Size_Class,"(10,20]",Total_Nitrogen,Chemical,Poor,68,33.15938885,3.767029497,25.7761467,40.54263099,3734.922614,443.9766527,2864.744365,4605.100863
343,Size_Class,"(10,20]",Total_Nitrogen,Chemical,Total,173,100,0,100,100,11263.54479,726.5447748,9839.543195,12687.54638
344,Size_Class,"(20,50]",Total_Nitrogen,Chemical,Good,86,35.57947219,6.909589881,22.03692487,49.1220195,6884.639507,856.5573416,5205.817967,8563.461048
345,Size_Class,"(20,50]",Total_Nitrogen,Chemical,Fair,37,15.78393378,4.831397991,6.314567718,25.25329983,3054.196349,950.8927526,1190.480801,4917.911897
346,Size_Class,"(20,50]",Total_Nitrogen,Chemical,Poor,102,48.63659403,8.762111981,31.46317012,65.81001795,9411.196856,2839.535302,3845.809932,14976.58378
347,Size_Class,"(20,50]",Total_Nitrogen,Chemical,Total,225,100,0,100,100,19350.03271,2810.125172,13842.28858,24857.77684
348,Size_Class,"(4,10]",Total_Nitrogen,Chemical,Good,46,38.21056268,7.148514847,24.19973104,52.22139432,10872.5985,2562.536234,5850.119772,15895.07723
349,Size_Class,"(4,10]",Total_Nitrogen,Chemical,Fair,40,21.12142263,5.765485931,9.821277853,32.42156741,6009.980798,1771.153307,2538.584106,9481.377491
350,Size_Class,"(4,10]",Total_Nitrogen,Chemical,Poor,56,40.66801469,7.167959502,26.61907222,54.71695715,11571.8525,2534.890026,6603.559348,16540.14566
351,Size_Class,"(4,10]",Total_Nitrogen,Chemical,Total,142,100,0,100,100,28454.4318,3746.771091,21110.89541,35797.9682
352,Size_Class,>50,Total_Nitrogen,Chemical,Good,193,51.10810834,5.047168247,41.21584035,61.00037633,9509.5158,1233.286265,7092.319138,11926.71246
353,Size_Class,>50,Total_Nitrogen,Chemical,Fair,75,20.47007193,5.068464464,10.53606412,30.40407974,3808.798227,1082.234427,1687.657727,5929.938728
354,Size_Class,>50,Total_Nitrogen,Chemical,Poor,143,28.42181973,3.281030775,21.99111758,34.85252188,5288.353503,542.5511499,4224.97279,6351.734217
355,Size_Class,>50,Total_Nitrogen,Chemical,Total,411,100,0,100,100,18606.66753,1533.515375,15601.03263,21612.30244
